country,crop,year,yield_hg_ha,rain_mm,pesticides_t,temp_c,gdp_tier
Indonesia,Maize,2002,30655,2702,1597,27.4,Low
Indonesia,Maize,2002,30655,2702,1597,27.5,Low
Indonesia,Maize,2002,30655,2702,1597,27.49,Low
Indonesia,Maize,2002,30655,2702,1597,27.01,Low
Indonesia,Maize,2002,30655,2702,1597,27.71,Low
Indonesia,Potatoes,2002,155903,2702,1597,25.64,Low
Indonesia,Potatoes,2002,155903,2702,1597,27.4,Low
Indonesia,Potatoes,2002,155903,2702,1597,27.5,Low
Indonesia,Potatoes,2002,155903,2702,1597,27.49,Low
Indonesia,Potatoes,2002,155903,2702,1597,27.01,Low
Indonesia,Potatoes,2002,155903,2702,1597,27.71,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,25.64,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,27.4,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,27.5,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,27.49,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,27.01,Low
Indonesia,"Rice, paddy",2002,44691,2702,1597,27.71,Low
Indonesia,Soybeans,2002,12360,2702,1597,25.64,Low
Indonesia,Soybeans,2002,12360,2702,1597,27.4,Low
Indonesia,Soybeans,2002,12360,2702,1597,27.5,Low
Indonesia,Soybeans,2002,12360,2702,1597,27.49,Low
Indonesia,Soybeans,2002,12360,2702,1597,27.01,Low
Indonesia,Soybeans,2002,12360,2702,1597,27.71,Low
Indonesia,Maize,2004,33439,2702,1597,25.67,Low
Indonesia,Maize,2004,33439,2702,1597,27.42,Low
Indonesia,Maize,2004,33439,2702,1597,27.32,Low
Indonesia,Maize,2004,33439,2702,1597,27.57,Low
Indonesia,Maize,2004,33439,2702,1597,26.97,Low
Indonesia,Maize,2004,33439,2702,1597,27.69,Low
Indonesia,Potatoes,2004,163870,2702,1597,25.67,Low
Indonesia,Potatoes,2004,163870,2702,1597,27.42,Low
Indonesia,Potatoes,2004,163870,2702,1597,27.32,Low
Indonesia,Potatoes,2004,163870,2702,1597,27.57,Low
Indonesia,Potatoes,2004,163870,2702,1597,26.97,Low
Indonesia,Potatoes,2004,163870,2702,1597,27.69,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,25.67,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,27.42,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,27.32,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,27.57,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,26.97,Low
Indonesia,"Rice, paddy",2004,45365,2702,1597,27.69,Low
Indonesia,Soybeans,2004,12801,2702,1597,25.67,Low
Indonesia,Soybeans,2004,12801,2702,1597,27.42,Low
Indonesia,Soybeans,2004,12801,2702,1597,27.32,Low
Indonesia,Soybeans,2004,12801,2702,1597,27.57,Low
Indonesia,Soybeans,2004,12801,2702,1597,26.97,Low
Indonesia,Soybeans,2004,12801,2702,1597,27.69,Low
Indonesia,Maize,2005,34539,2702,1597,25.59,Low
Indonesia,Maize,2005,34539,2702,1597,27.22,Low
Indonesia,Maize,2005,34539,2702,1597,27.48,Low
Indonesia,Maize,2005,34539,2702,1597,27.44,Low
Indonesia,Maize,2005,34539,2702,1597,27.11,Low
Indonesia,Maize,2005,34539,2702,1597,27.77,Low
Indonesia,Potatoes,2005,164014,2702,1597,25.59,Low
Indonesia,Potatoes,2005,164014,2702,1597,27.22,Low
Indonesia,Potatoes,2005,164014,2702,1597,27.48,Low
Indonesia,Potatoes,2005,164014,2702,1597,27.44,Low
Indonesia,Potatoes,2005,164014,2702,1597,27.11,Low
Indonesia,Potatoes,2005,164014,2702,1597,27.77,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,25.59,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,27.22,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,27.48,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,27.44,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,27.11,Low
Indonesia,"Rice, paddy",2005,45739,2702,1597,27.77,Low
Indonesia,Soybeans,2005,13006,2702,1597,25.59,Low
Indonesia,Soybeans,2005,13006,2702,1597,27.22,Low
Indonesia,Soybeans,2005,13006,2702,1597,27.48,Low
Indonesia,Soybeans,2005,13006,2702,1597,27.44,Low
Indonesia,Soybeans,2005,13006,2702,1597,27.11,Low
Indonesia,Soybeans,2005,13006,2702,1597,27.77,Low
Indonesia,Maize,2006,34699,2702,1597,25.66,Low
Indonesia,Maize,2006,34699,2702,1597,27.39,Low
Indonesia,Maize,2006,34699,2702,1597,27.21,Low
Indonesia,Maize,2006,34699,2702,1597,27.55,Low
Indonesia,Maize,2006,34699,2702,1597,26.98,Low
Indonesia,Potatoes,2006,169363,2702,1597,25.66,Low
Indonesia,Potatoes,2006,169363,2702,1597,27.39,Low
Indonesia,Potatoes,2006,169363,2702,1597,27.21,Low
Indonesia,Potatoes,2006,169363,2702,1597,27.55,Low
Indonesia,Potatoes,2006,169363,2702,1597,26.98,Low
Indonesia,"Rice, paddy",2006,46201,2702,1597,25.66,Low
Indonesia,"Rice, paddy",2006,46201,2702,1597,27.39,Low
Indonesia,"Rice, paddy",2006,46201,2702,1597,27.21,Low
Indonesia,"Rice, paddy",2006,46201,2702,1597,27.55,Low
Indonesia,"Rice, paddy",2006,46201,2702,1597,26.98,Low
Indonesia,Soybeans,2006,12878,2702,1597,25.66,Low
Indonesia,Soybeans,2006,12878,2702,1597,27.39,Low
Indonesia,Soybeans,2006,12878,2702,1597,27.21,Low
Indonesia,Soybeans,2006,12878,2702,1597,27.55,Low
Indonesia,Soybeans,2006,12878,2702,1597,26.98,Low
Indonesia,Maize,2007,36601,2702,1597,25.5,Low
Indonesia,Maize,2007,36601,2702,1597,27.21,Low
Indonesia,Maize,2007,36601,2702,1597,27.14,Low
Indonesia,Maize,2007,36601,2702,1597,27.29,Low
Indonesia,Maize,2007,36601,2702,1597,26.88,Low
Indonesia,Maize,2007,36601,2702,1597,27.49,Low
Indonesia,Potatoes,2007,160919,2702,1597,25.5,Low
Indonesia,Potatoes,2007,160919,2702,1597,27.21,Low
Indonesia,Potatoes,2007,160919,2702,1597,27.14,Low
Indonesia,Potatoes,2007,160919,2702,1597,27.29,Low
Indonesia,Potatoes,2007,160919,2702,1597,26.88,Low
Indonesia,Potatoes,2007,160919,2702,1597,27.49,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,25.5,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,27.21,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,27.14,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,27.29,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,26.88,Low
Indonesia,"Rice, paddy",2007,47052,2702,1597,27.49,Low
Indonesia,Soybeans,2007,12908,2702,1597,25.5,Low
Indonesia,Soybeans,2007,12908,2702,1597,27.21,Low
Indonesia,Soybeans,2007,12908,2702,1597,27.14,Low
Indonesia,Soybeans,2007,12908,2702,1597,27.29,Low
Indonesia,Soybeans,2007,12908,2702,1597,26.88,Low
Indonesia,Soybeans,2007,12908,2702,1597,27.49,Low
Indonesia,Maize,2008,40776,2702,1597,25.32,Low
Indonesia,Maize,2008,40776,2702,1597,26.97,Low
Indonesia,Maize,2008,40776,2702,1597,27.03,Low
Indonesia,Maize,2008,40776,2702,1597,27.18,Low
Indonesia,Maize,2008,40776,2702,1597,26.65,Low
Indonesia,Maize,2008,40776,2702,1597,27.34,Low
Indonesia,Potatoes,2008,166719,2702,1597,25.32,Low
Indonesia,Potatoes,2008,166719,2702,1597,26.97,Low
Indonesia,Potatoes,2008,166719,2702,1597,27.03,Low
Indonesia,Potatoes,2008,166719,2702,1597,27.18,Low
Indonesia,Potatoes,2008,166719,2702,1597,26.65,Low
Indonesia,Potatoes,2008,166719,2702,1597,27.34,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,25.32,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,26.97,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,27.03,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,27.18,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,26.65,Low
Indonesia,"Rice, paddy",2008,48948,2702,1597,27.34,Low
Indonesia,Soybeans,2008,13119,2702,1597,25.32,Low
Indonesia,Soybeans,2008,13119,2702,1597,26.97,Low
Indonesia,Soybeans,2008,13119,2702,1597,27.03,Low
Indonesia,Soybeans,2008,13119,2702,1597,27.18,Low
Indonesia,Soybeans,2008,13119,2702,1597,26.65,Low
Indonesia,Soybeans,2008,13119,2702,1597,27.34,Low
Indonesia,Maize,2009,42372,2702,1597,25.54,Low
Indonesia,Maize,2009,42372,2702,1597,27.31,Low
Indonesia,Maize,2009,42372,2702,1597,27.3,Low
Indonesia,Maize,2009,42372,2702,1597,27.63,Low
Indonesia,Maize,2009,42372,2702,1597,26.98,Low
Indonesia,Maize,2009,42372,2702,1597,27.69,Low
Indonesia,Potatoes,2009,165123,2702,1597,25.54,Low
Indonesia,Potatoes,2009,165123,2702,1597,27.31,Low
Indonesia,Potatoes,2009,165123,2702,1597,27.3,Low
Indonesia,Potatoes,2009,165123,2702,1597,27.63,Low
Indonesia,Potatoes,2009,165123,2702,1597,26.98,Low
Indonesia,Potatoes,2009,165123,2702,1597,27.69,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,25.54,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,27.31,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,27.3,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,27.63,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,26.98,Low
Indonesia,"Rice, paddy",2009,49985,2702,1597,27.69,Low
Indonesia,Soybeans,2009,13483,2702,1597,25.54,Low
Indonesia,Soybeans,2009,13483,2702,1597,27.31,Low
Indonesia,Soybeans,2009,13483,2702,1597,27.3,Low
Indonesia,Soybeans,2009,13483,2702,1597,27.63,Low
Indonesia,Soybeans,2009,13483,2702,1597,26.98,Low
Indonesia,Soybeans,2009,13483,2702,1597,27.69,Low
Indonesia,Maize,2010,44359,2702,1597,25.57,Low
Indonesia,Maize,2010,44359,2702,1597,27.25,Low
Indonesia,Maize,2010,44359,2702,1597,27.69,Low
Indonesia,Maize,2010,44359,2702,1597,27.46,Low
Indonesia,Maize,2010,44359,2702,1597,26.94,Low
Indonesia,Maize,2010,44359,2702,1597,27.55,Low
Indonesia,Potatoes,2010,159445,2702,1597,25.57,Low
Indonesia,Potatoes,2010,159445,2702,1597,27.25,Low
Indonesia,Potatoes,2010,159445,2702,1597,27.69,Low
Indonesia,Potatoes,2010,159445,2702,1597,27.46,Low
Indonesia,Potatoes,2010,159445,2702,1597,26.94,Low
Indonesia,Potatoes,2010,159445,2702,1597,27.55,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,25.57,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,27.25,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,27.69,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,27.46,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,26.94,Low
Indonesia,"Rice, paddy",2010,50153,2702,1597,27.55,Low
Indonesia,Soybeans,2010,13726,2702,1597,25.57,Low
Indonesia,Soybeans,2010,13726,2702,1597,27.25,Low
Indonesia,Soybeans,2010,13726,2702,1597,27.69,Low
Indonesia,Soybeans,2010,13726,2702,1597,27.46,Low
Indonesia,Soybeans,2010,13726,2702,1597,26.94,Low
Indonesia,Soybeans,2010,13726,2702,1597,27.55,Low
Indonesia,Maize,2011,45652,2702,1597,25.38,Low
Indonesia,Maize,2011,45652,2702,1597,27.24,Low
Indonesia,Maize,2011,45652,2702,1597,27.19,Low
Indonesia,Maize,2011,45652,2702,1597,27.39,Low
Indonesia,Maize,2011,45652,2702,1597,26.63,Low
Indonesia,Potatoes,2011,159562,2702,1597,25.38,Low
Indonesia,Potatoes,2011,159562,2702,1597,27.24,Low
Indonesia,Potatoes,2011,159562,2702,1597,27.19,Low
Indonesia,Potatoes,2011,159562,2702,1597,27.39,Low
Indonesia,Potatoes,2011,159562,2702,1597,26.63,Low
Indonesia,"Rice, paddy",2011,49802,2702,1597,25.38,Low
Indonesia,"Rice, paddy",2011,49802,2702,1597,27.24,Low
Indonesia,"Rice, paddy",2011,49802,2702,1597,27.19,Low
Indonesia,"Rice, paddy",2011,49802,2702,1597,27.39,Low
Indonesia,"Rice, paddy",2011,49802,2702,1597,26.63,Low
Indonesia,Soybeans,2011,13681,2702,1597,25.38,Low
Indonesia,Soybeans,2011,13681,2702,1597,27.24,Low
Indonesia,Soybeans,2011,13681,2702,1597,27.19,Low
Indonesia,Soybeans,2011,13681,2702,1597,27.39,Low
Indonesia,Soybeans,2011,13681,2702,1597,26.63,Low
Indonesia,Maize,2012,48987,2702,1597,25.59,Low
Indonesia,Maize,2012,48987,2702,1597,27.36,Low
Indonesia,Maize,2012,48987,2702,1597,27.37,Low
Indonesia,Maize,2012,48987,2702,1597,27.49,Low
Indonesia,Maize,2012,48987,2702,1597,26.87,Low
Indonesia,Maize,2012,48987,2702,1597,27.48,Low
Indonesia,Potatoes,2012,165820,2702,1597,25.59,Low
Indonesia,Potatoes,2012,165820,2702,1597,27.36,Low
Indonesia,Potatoes,2012,165820,2702,1597,27.37,Low
Indonesia,Potatoes,2012,165820,2702,1597,27.49,Low
Indonesia,Potatoes,2012,165820,2702,1597,26.87,Low
Indonesia,Potatoes,2012,165820,2702,1597,27.48,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,25.59,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,27.36,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,27.37,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,27.49,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,26.87,Low
Indonesia,"Rice, paddy",2012,51360,2702,1597,27.48,Low
Indonesia,Soybeans,2012,14854,2702,1597,25.59,Low
Indonesia,Soybeans,2012,14854,2702,1597,27.36,Low
Indonesia,Soybeans,2012,14854,2702,1597,27.37,Low
Indonesia,Soybeans,2012,14854,2702,1597,27.49,Low
Indonesia,Soybeans,2012,14854,2702,1597,26.87,Low
Indonesia,Soybeans,2012,14854,2702,1597,27.48,Low
Indonesia,Maize,2013,48441,2702,1597,25.48,Low
Indonesia,Maize,2013,48441,2702,1597,27.37,Low
Indonesia,Maize,2013,48441,2702,1597,27.88,Low
Indonesia,Maize,2013,48441,2702,1597,27.34,Low
Indonesia,Maize,2013,48441,2702,1597,26.72,Low
Indonesia,Maize,2013,48441,2702,1597,27.3,Low
Indonesia,Potatoes,2013,160184,2702,1597,25.48,Low
Indonesia,Potatoes,2013,160184,2702,1597,27.37,Low
Indonesia,Potatoes,2013,160184,2702,1597,27.88,Low
Indonesia,Potatoes,2013,160184,2702,1597,27.34,Low
Indonesia,Potatoes,2013,160184,2702,1597,26.72,Low
Indonesia,Potatoes,2013,160184,2702,1597,27.3,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,25.48,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,27.37,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,27.88,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,27.34,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,26.72,Low
Indonesia,"Rice, paddy",2013,51520,2702,1597,27.3,Low
Indonesia,Soybeans,2013,14161,2702,1597,25.48,Low
Indonesia,Soybeans,2013,14161,2702,1597,27.37,Low
Indonesia,Soybeans,2013,14161,2702,1597,27.88,Low
Indonesia,Soybeans,2013,14161,2702,1597,27.34,Low
Indonesia,Soybeans,2013,14161,2702,1597,26.72,Low
Indonesia,Soybeans,2013,14161,2702,1597,27.3,Low
Iraq,Maize,1990,24814,216,692,23.41,Middle
Iraq,Maize,1990,24814,216,692,19.76,Middle
Iraq,Potatoes,1990,166681,216,692,23.41,Middle
Iraq,Potatoes,1990,166681,216,692,19.76,Middle
Iraq,"Rice, paddy",1990,28889,216,692,23.41,Middle
Iraq,"Rice, paddy",1990,28889,216,692,19.76,Middle
Iraq,Soybeans,1990,14615,216,692,23.41,Middle
Iraq,Soybeans,1990,14615,216,692,19.76,Middle
Iraq,Wheat,1990,10129,216,692,23.41,Middle
Iraq,Wheat,1990,10129,216,692,19.76,Middle
Iraq,Maize,1991,21857,216,692,23.21,Middle
Iraq,Maize,1991,21857,216,692,19.68,Middle
Iraq,Potatoes,1991,138029,216,692,23.21,Middle
Iraq,Potatoes,1991,138029,216,692,19.68,Middle
Iraq,"Rice, paddy",1991,22008,216,692,23.21,Middle
Iraq,"Rice, paddy",1991,22008,216,692,19.68,Middle
Iraq,Soybeans,1991,15000,216,692,23.21,Middle
Iraq,Soybeans,1991,15000,216,692,19.68,Middle
Iraq,Wheat,1991,8056,216,692,23.21,Middle
Iraq,Wheat,1991,8056,216,692,19.68,Middle
Iraq,Maize,1992,20046,216,692,21.52,Middle
Iraq,Maize,1992,20046,216,692,17.76,Middle
Iraq,Potatoes,1992,179167,216,692,21.52,Middle
Iraq,Potatoes,1992,179167,216,692,17.76,Middle
Iraq,"Rice, paddy",1992,18947,216,692,21.52,Middle
Iraq,"Rice, paddy",1992,18947,216,692,17.76,Middle
Iraq,Soybeans,1992,14800,216,692,21.52,Middle
Iraq,Soybeans,1992,14800,216,692,17.76,Middle
Iraq,Wheat,1992,5999,216,692,21.52,Middle
Iraq,Wheat,1992,5999,216,692,17.76,Middle
Iraq,Maize,1993,19310,216,692,22.86,Middle
Iraq,Maize,1993,19310,216,692,18.75,Middle
Iraq,Potatoes,1993,174739,216,692,22.86,Middle
Iraq,Potatoes,1993,174739,216,692,18.75,Middle
Iraq,"Rice, paddy",1993,18727,216,692,22.86,Middle
Iraq,"Rice, paddy",1993,18727,216,692,18.75,Middle
Iraq,Soybeans,1993,14815,216,692,22.86,Middle
Iraq,Soybeans,1993,14815,216,692,18.75,Middle
Iraq,Wheat,1993,5897,216,692,22.86,Middle
Iraq,Wheat,1993,5897,216,692,18.75,Middle
Iraq,Maize,1994,21333,216,692,23.47,Middle
Iraq,Maize,1994,21333,216,692,20.02,Middle
Iraq,Potatoes,1994,166360,216,692,23.47,Middle
Iraq,Potatoes,1994,166360,216,692,20.02,Middle
Iraq,"Rice, paddy",1994,23497,216,692,23.47,Middle
Iraq,"Rice, paddy",1994,23497,216,692,20.02,Middle
Iraq,Soybeans,1994,13846,216,692,23.47,Middle
Iraq,Soybeans,1994,13846,216,692,20.02,Middle
Iraq,Wheat,1994,7431,216,692,23.47,Middle
Iraq,Wheat,1994,7431,216,692,20.02,Middle
Iraq,Maize,1995,14286,216,816,23.32,Middle
Iraq,Maize,1995,14286,216,816,19.86,Middle
Iraq,Potatoes,1995,160385,216,816,23.32,Middle
Iraq,Potatoes,1995,160385,216,816,19.86,Middle
Iraq,"Rice, paddy",1995,18000,216,816,23.32,Middle
Iraq,"Rice, paddy",1995,18000,216,816,19.86,Middle
Iraq,Soybeans,1995,14000,216,816,23.32,Middle
Iraq,Soybeans,1995,14000,216,816,19.86,Middle
Iraq,Wheat,1995,8052,216,816,23.32,Middle
Iraq,Wheat,1995,8052,216,816,19.86,Middle
Iraq,Maize,1996,20833,216,616,23.96,Middle
Iraq,Maize,1996,20833,216,616,20.13,Middle
Iraq,Potatoes,1996,177576,216,616,23.96,Middle
Iraq,Potatoes,1996,177576,216,616,20.13,Middle
Iraq,"Rice, paddy",1996,22500,216,616,23.96,Middle
Iraq,"Rice, paddy",1996,22500,216,616,20.13,Middle
Iraq,Soybeans,1996,13750,216,616,23.96,Middle
Iraq,Soybeans,1996,13750,216,616,20.13,Middle
Iraq,Wheat,1996,8667,216,616,23.96,Middle
Iraq,Wheat,1996,8667,216,616,20.13,Middle
Iraq,Maize,1997,19836,216,848,22.74,Middle
Iraq,Maize,1997,19836,216,848,19.23,Middle
Iraq,Potatoes,1997,154474,216,848,22.74,Middle
Iraq,Potatoes,1997,154474,216,848,19.23,Middle
Iraq,"Rice, paddy",1997,20165,216,848,22.74,Middle
Iraq,"Rice, paddy",1997,20165,216,848,19.23,Middle
Iraq,Soybeans,1997,14000,216,848,22.74,Middle
Iraq,Soybeans,1997,14000,216,848,19.23,Middle
Iraq,Wheat,1997,7566,216,848,22.74,Middle
Iraq,Wheat,1997,7566,216,848,19.23,Middle
Iraq,Maize,1998,21803,216,755,24.33,Middle
Iraq,Maize,1998,21803,216,755,20.65,Middle
Iraq,Potatoes,1998,155263,216,755,24.33,Middle
Iraq,Potatoes,1998,155263,216,755,20.65,Middle
Iraq,"Rice, paddy",1998,23438,216,755,24.33,Middle
Iraq,"Rice, paddy",1998,23438,216,755,20.65,Middle
Iraq,Soybeans,1998,11181,216,755,24.33,Middle
Iraq,Soybeans,1998,11181,216,755,20.65,Middle
Iraq,Wheat,1998,8071,216,755,24.33,Middle
Iraq,Wheat,1998,8071,216,755,20.65,Middle
Iraq,Maize,1999,19167,216,508,24.42,Middle
Iraq,Maize,1999,19167,216,508,20.85,Middle
Iraq,Potatoes,1999,164972,216,508,24.42,Middle
Iraq,Potatoes,1999,164972,216,508,20.85,Middle
Iraq,"Rice, paddy",1999,13846,216,508,24.42,Middle
Iraq,"Rice, paddy",1999,13846,216,508,20.85,Middle
Iraq,Soybeans,1999,4365,216,508,24.42,Middle
Iraq,Soybeans,1999,4365,216,508,20.85,Middle
Iraq,Wheat,1999,6154,216,508,24.42,Middle
Iraq,Wheat,1999,6154,216,508,20.85,Middle
Iraq,Maize,2000,7560,216,548,23.9,Middle
Iraq,Maize,2000,7560,216,548,20.28,Middle
Iraq,Potatoes,2000,140645,216,548,23.9,Middle
Iraq,Potatoes,2000,140645,216,548,20.28,Middle
Iraq,"Rice, paddy",2000,6000,216,548,23.9,Middle
Iraq,"Rice, paddy",2000,6000,216,548,20.28,Middle
Iraq,Soybeans,2000,10000,216,548,23.9,Middle
Iraq,Soybeans,2000,10000,216,548,20.28,Middle
Iraq,Wheat,2000,3200,216,548,23.9,Middle
Iraq,Wheat,2000,3200,216,548,20.28,Middle
Iraq,Maize,2001,23613,216,837.47,24.45,Middle
Iraq,Maize,2001,23613,216,837.47,20.8,Middle
Iraq,Potatoes,2001,163947,216,837.47,24.45,Middle
Iraq,Potatoes,2001,163947,216,837.47,20.8,Middle
Iraq,"Rice, paddy",2001,12800,216,837.47,24.45,Middle
Iraq,"Rice, paddy",2001,12800,216,837.47,20.8,Middle
Iraq,Soybeans,2001,12000,216,837.47,24.45,Middle
Iraq,Soybeans,2001,12000,216,837.47,20.8,Middle
Iraq,Wheat,2001,7405,216,837.47,24.45,Middle
Iraq,Wheat,2001,7405,216,837.47,20.8,Middle
Iraq,Maize,2002,24433,216,878.68,23.76,Middle
Iraq,Maize,2002,24433,216,878.68,20.1,Middle
Iraq,Potatoes,2002,170047,216,878.68,23.76,Middle
Iraq,Potatoes,2002,170047,216,878.68,20.1,Middle
Iraq,"Rice, paddy",2002,25000,216,878.68,23.76,Middle
Iraq,"Rice, paddy",2002,25000,216,878.68,20.1,Middle
Iraq,Soybeans,2002,10000,216,878.68,23.76,Middle
Iraq,Soybeans,2002,10000,216,878.68,20.1,Middle
Iraq,Wheat,2002,15703,216,878.68,23.76,Middle
Iraq,Wheat,2002,15703,216,878.68,20.1,Middle
Iraq,Maize,2004,22486,216,828.62,23.72,Middle
Iraq,Maize,2004,22486,216,828.62,20,Middle
Iraq,Potatoes,2004,162581,216,828.62,23.72,Middle
Iraq,Potatoes,2004,162581,216,828.62,20,Middle
Iraq,"Rice, paddy",2004,28409,216,828.62,23.72,Middle
Iraq,"Rice, paddy",2004,28409,216,828.62,20,Middle
Iraq,Soybeans,2004,10000,216,828.62,23.72,Middle
Iraq,Soybeans,2004,10000,216,828.62,20,Middle
Iraq,Wheat,2004,11898,216,828.62,23.72,Middle
Iraq,Wheat,2004,11898,216,828.62,20,Middle
Iraq,Maize,2005,23079,216,873.01,23.58,Middle
Iraq,Maize,2005,23079,216,873.01,19.96,Middle
Iraq,Potatoes,2005,158431,216,873.01,23.58,Middle
Iraq,Potatoes,2005,158431,216,873.01,19.96,Middle
Iraq,"Rice, paddy",2005,28879,216,873.01,23.58,Middle
Iraq,"Rice, paddy",2005,28879,216,873.01,19.96,Middle
Iraq,Soybeans,2005,9214,216,873.01,23.58,Middle
Iraq,Soybeans,2005,9214,216,873.01,19.96,Middle
Iraq,Wheat,2005,8738,216,873.01,23.58,Middle
Iraq,Wheat,2005,8738,216,873.01,19.96,Middle
Iraq,Maize,2006,24255,216,824.14,23.82,Middle
Iraq,Maize,2006,24255,216,824.14,20.12,Middle
Iraq,Potatoes,2006,176444,216,824.14,23.82,Middle
Iraq,Potatoes,2006,176444,216,824.14,20.12,Middle
Iraq,"Rice, paddy",2006,28867,216,824.14,23.82,Middle
Iraq,"Rice, paddy",2006,28867,216,824.14,20.12,Middle
Iraq,Soybeans,2006,9095,216,824.14,23.82,Middle
Iraq,Soybeans,2006,9095,216,824.14,20.12,Middle
Iraq,Wheat,2006,13783,216,824.14,23.82,Middle
Iraq,Wheat,2006,13783,216,824.14,20.12,Middle
Iraq,Maize,2007,24774,216,1062.61,23.92,Middle
Iraq,Maize,2007,24774,216,1062.61,20.12,Middle
Iraq,Potatoes,2007,179580,216,1062.61,23.92,Middle
Iraq,Potatoes,2007,179580,216,1062.61,20.12,Middle
Iraq,"Rice, paddy",2007,31630,216,1062.61,23.92,Middle
Iraq,"Rice, paddy",2007,31630,216,1062.61,20.12,Middle
Iraq,Soybeans,2007,9187,216,1062.61,23.92,Middle
Iraq,Soybeans,2007,9187,216,1062.61,20.12,Middle
Iraq,Wheat,2007,14031,216,1062.61,23.92,Middle
Iraq,Wheat,2007,14031,216,1062.61,20.12,Middle
Iraq,Maize,2008,23492,216,1245.94,24.09,Middle
Iraq,Maize,2008,23492,216,1245.94,20.46,Middle
Iraq,Potatoes,2008,105689,216,1245.94,24.09,Middle
Iraq,Potatoes,2008,105689,216,1245.94,20.46,Middle
Iraq,"Rice, paddy",2008,29281,216,1245.94,24.09,Middle
Iraq,"Rice, paddy",2008,29281,216,1245.94,20.46,Middle
Iraq,Soybeans,2008,9016,216,1245.94,24.09,Middle
Iraq,Soybeans,2008,9016,216,1245.94,20.46,Middle
Iraq,Wheat,2008,13678,216,1245.94,24.09,Middle
Iraq,Wheat,2008,13678,216,1245.94,20.46,Middle
Iraq,Maize,2009,20878,216,1429.27,23.87,Middle
Iraq,Maize,2009,20878,216,1429.27,20.26,Middle
Iraq,Potatoes,2009,113307,216,1429.27,23.87,Middle
Iraq,Potatoes,2009,113307,216,1429.27,20.26,Middle
Iraq,"Rice, paddy",2009,31511,216,1429.27,23.87,Middle
Iraq,"Rice, paddy",2009,31511,216,1429.27,20.26,Middle
Iraq,Soybeans,2009,8846,216,1429.27,23.87,Middle
Iraq,Soybeans,2009,8846,216,1429.27,20.26,Middle
Iraq,Wheat,2009,18756,216,1429.27,23.87,Middle
Iraq,Wheat,2009,18756,216,1429.27,20.26,Middle
Iraq,Maize,2010,23586,216,1612.61,25.49,Middle
Iraq,Maize,2010,23586,216,1612.61,21.97,Middle
Iraq,Potatoes,2010,157177,216,1612.61,25.49,Middle
Iraq,Potatoes,2010,157177,216,1612.61,21.97,Middle
Iraq,"Rice, paddy",2010,32482,216,1612.61,25.49,Middle
Iraq,"Rice, paddy",2010,32482,216,1612.61,21.97,Middle
Iraq,Soybeans,2010,8675,216,1612.61,25.49,Middle
Iraq,Soybeans,2010,8675,216,1612.61,21.97,Middle
Iraq,Wheat,2010,19872,216,1612.61,25.49,Middle
